Sample_Kit_ID,Sample_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_DO_percent_saturation,DO_percent_saturation_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude,Sample_Longitude,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes
S19S_0061,S19S_0061-U,8/12/2019,NA,NA,CST,7.56,NA,78,NA,16.9,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,43.1091,-89.6403,43.1091,-89.6403,NA,NA,NA,7.5,Sam,Blackburn,University of Wisconsin. Madison Center for Limnology,NA,NSF Long Term Ecological Research (LTER) site: North Temperate Lakes,Black Earth Creek,Cross Plains,Wisconsin,USA,Overcast,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),16.9,55,Shallow waters near the shore,Full sunlight (0-20% canopy cover),High,No,NA,NA,NA,NA,NA,NA,NA
S19S_0063,S19S_0063-D,8/12/2019,NA,NA,CST,NA,NA,NA,NA,24,NA,-0.39,-1.29,Measured_10mL,0.875750128043987,0.855041816051318,9.8988224509201e-4,122,8,0,8.62,NA,30.250335,-97.709399,30.250335,-97.709399,NA,NA,NA,7.5,Stephen,Ferencz,UT Austin,NA,NA,Lower Colorado,Austin,Texas,USA,Sunny,Perennial,Broadleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24,20,Inside bend of a stream,Full sunlight (0-20% canopy cover),Low,No,NA,NA,For access reasons we sampled 3 km from the USGS gauging station. I have extensive experience working in the upper 20 km of the Lower Colorado downstream from Longhorn Dam. and can confirm that the conditions at our sampling site are representative of the river conditions near the USGS gauge. There are no major inflows between the sampling site and the USGS gauge so river conditions at the gauge are also representative of conditions at the sampling site.,NA,NA,FALSE,NA
S19S_0063,S19S_0063-M,8/12/2019,NA,NA,CST,NA,NA,NA,NA,24,NA,-0.64,-2.02,Measured_10mL,0.982864683943274,0.978580854929092,0.00070128446527733005,113,6,0,8.6,NA,30.250384,-97.70953,30.250384,-97.70953,NA,NA,NA,7.5,Stephen,Ferencz,UT Austin,NA,NA,Lower Colorado,Austin,Texas,USA,Sunny,Perennial,Broadleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24,35,Inside bend of a stream,Full sunlight (0-20% canopy cover),Low,No,NA,NA,For access reasons we sampled 3 km from the USGS gauging station. I have extensive experience working in the upper 20 km of the Lower Colorado downstream from Longhorn Dam. and can confirm that the conditions at our sampling site are representative of the river conditions near the USGS gauge. There are no major inflows between the sampling site and the USGS gauge so river conditions at the gauge are also representative of conditions at the sampling site.,NA,NA,FALSE,NA
S19S_0063,S19S_0063-U,8/12/2019,NA,NA,CST,NA,NA,NA,NA,24,NA,-0.52,-1.67,Measured_10mL,0.835619879390986,0.794524849238732,0.00190706593549942,114,6,0,8.58,NA,30.250278,-97.709566,30.250278,-97.709566,NA,NA,NA,7.5,Stephen,Ferencz,UT Austin,NA,NA,Lower Colorado,Austin,Texas,USA,Sunny,Perennial,Broadleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24,40,Inside bend of a stream,Full sunlight (0-20% canopy cover),Low,No,NA,NA,For access reasons we sampled 3 km from the USGS gauging station. I have extensive experience working in the upper 20 km of the Lower Colorado downstream from Longhorn Dam. and can confirm that the conditions at our sampling site are representative of the river conditions near the USGS gauge. There are no major inflows between the sampling site and the USGS gauge so river conditions at the gauge are also representative of conditions at the sampling site.,NA,NA,FALSE,NA
S19S_0064,S19S_0064-D,8/12/2019,NA,NA,EST,NA,NA,80.7,NA,23.5,NA,-22.97,-74.17,Measured_10mL,1,-9999,-9999,7,2,0,6.72,NA,40.61043,-78.00803,40.61043,-78.00803,NA,NA,NA,7.7,Brandon,Forsythe,Penn State Univerisity - Shale Hills Critical Zone Observatory,NA,NSF Critical Zone Observatory (CZO) site: Shale Hills,Shavers Creek,Petersburg,Pennsylvania,USA,Sunny,Perennial,Broadleaf deciduous tree. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),23.5,34,Inside bend of a stream,Partial direct sunlight (50-80% canopy cover),No,Low,NA,NA,Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.,NA,NA,FALSE,NA
S19S_0064,S19S_0064-M,8/12/2019,NA,NA,EST,NA,NA,80.7,NA,23.5,NA,-21.19,-64.33,Measured_10mL,1,-9999,-9999,16,2,0,6.44,NA,40.64061,-78.00808,40.64061,-78.00808,NA,NA,NA,7.7,Brandon,Forsythe,Penn State Univerisity - Shale Hills Critical Zone Observatory,NA,NSF Critical Zone Observatory (CZO) site: Shale Hills,Shavers Creek,Petersburg,Pennsylvania,USA,Sunny,Perennial,Broadleaf deciduous tree. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),23.5,11,Inside bend of a stream,Partial direct sunlight (50-80% canopy cover),Low,Low,NA,NA,Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.,NA,NA,FALSE,NA
S19S_0064,S19S_0064-U,8/12/2019,NA,NA,EST,NA,NA,80.7,NA,23.5,NA,-7.67,-24.54,Measured_10mL,0.989116800482578,0.978233600965155,0.0134076602797592,29,3,0,8.61,NA,40.61507,-78.00688,40.61507,-78.00688,NA,NA,NA,7.7,Brandon,Forsythe,Penn State Univerisity - Shale Hills Critical Zone Observatory,NA,NSF Critical Zone Observatory (CZO) site: Shale Hills,Shavers Creek,Petersburg,Pennsylvania,USA,Sunny,Perennial,Broadleaf deciduous tree. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),23.5,35,Shallow waters near the shore,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Couldn't upload all photos; we have a met station but not sure what is nearby. Ours is aprrox 5 miles upstream of this sample site.,NA,NA,FALSE,NA
S19S_0067,S19S_0067-D,8/12/2019,NA,NA,EDT,9.17,NA,104.4,NA,20.63,NA,-326.4,-988.01,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,5.78,NA,42.3921,-85.35412,42.3921,-85.35412,NA,NA,NA,7.5,David,Weed,Kellogg Biological Station/Michigan State University,NA,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Augusta Creek,Hickory Corners,Michigan,USA,Overcast,Perennial,Shrub. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.63,8,Inside bend of a stream,Accessible direct sunlight (20-50% canopy cover),No,No,NA,NA,Site is over 4km north/upstream of USGS gauging station with only one tributary (Ransom Creek) in between.  Discharge correction factor of 0.89 used to remove mean tributary discharge contribution.  i.e. USGS discharge of Augusta Creek on 12 Aug 2019 = 33 ft3/s = 0.93 m3/s.  Corrected for Ransom Creek. discharge at C Avenue site = 0.83 m3/s,NA,NA,FALSE,NA
S19S_0067,S19S_0067-M,8/12/2019,NA,NA,EDT,9.17,NA,104.4,NA,20.63,NA,-688.8,-1821.88,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,2.76,NA,42.39201,-85.354,42.39201,-85.354,NA,NA,NA,7.5,David,Weed,Kellogg Biological Station/Michigan State University,NA,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Augusta Creek,Hickory Corners,Michigan,USA,Overcast,Perennial,Shrub. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.63,15,Inside bend of a stream,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Site is over 4km north/upstream of USGS gauging station with only one tributary (Ransom Creek) in between.  Discharge correction factor of 0.89 used to remove mean tributary discharge contribution.  i.e. USGS discharge of Augusta Creek on 12 Aug 2019 = 33 ft3/s = 0.93 m3/s.  Corrected for Ransom Creek. discharge at C Avenue site = 0.83 m3/s,NA,NA,FALSE,NA
S19S_0067,S19S_0067-U,8/12/2019,NA,NA,EDT,9.17,NA,104.4,NA,20.63,NA,-747.6,-2260.74,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,2.27,NA,42.39193,-85.35402,42.39193,-85.35402,NA,NA,NA,7.5,David,Weed,Kellogg Biological Station/Michigan State University,NA,NSF Long Term Ecological Research (LTER) site: Kellogg Biological Station,Augusta Creek,Hickory Corners,Michigan,USA,Overcast,Perennial,Shrub. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),20.63,4,Inside bend of a stream,Accessible direct sunlight (20-50% canopy cover),Low,No,NA,NA,Site is over 4km north/upstream of USGS gauging station with only one tributary (Ransom Creek) in between.  Discharge correction factor of 0.89 used to remove mean tributary discharge contribution.  i.e. USGS discharge of Augusta Creek on 12 Aug 2019 = 33 ft3/s = 0.93 m3/s.  Corrected for Ransom Creek. discharge at C Avenue site = 0.83 m3/s,NA,NA,FALSE,NA
S19S_0068,S19S_0068-D,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,14.7,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,44.207316,-122.258091,44.207316,-122.258091,NA,NA,NA,6,Skuyler,Herzog,Indiana University,NA,USDA Forest Service Experimental Forest site: HJ Andrews,Watershed 01 stream,Blue River,Oregon,USA,Sunny,Intermittent,Needleleaf evergreen tree. Broadleaf deciduous tree,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),14.7,2,Shallow waters near the shore,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Flow is permanent at the gauge but spatially intermittent. --- Step-pool morphology. --- Downstream location was approximately 10m upstream from WS01 weir crest. which is visible in S19S_0068-down.jpg. --- Only ~10cm of tape measure are visible in S19S_0068-sedup.jpg. but the 10cm label is visible,NA,NA,NA,NA
S19S_0068,S19S_0068-M,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,14.7,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,44.207273,-122.257913,44.207273,-122.257913,NA,NA,NA,6,Skuyler,Herzog,Indiana University,NA,USDA Forest Service Experimental Forest site: HJ Andrews,Watershed 01 stream,Blue River,Oregon,USA,Sunny,Intermittent,Needleleaf evergreen tree. Broadleaf deciduous tree,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),14.7,3,Downstream from obstacles,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Flow is permanent at the gauge but spatially intermittent. --- Step-pool morphology. --- Downstream location was approximately 10m upstream from WS01 weir crest. which is visible in S19S_0068-down.jpg. --- Only ~10cm of tape measure are visible in S19S_0068-sedup.jpg. but the 10cm label is visible,NA,NA,NA,NA
S19S_0068,S19S_0068-U,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,14.7,NA,-0.85,-2.71,Measured_10mL,0.990767011140439,0.988920413368527,6.0803279460825e-4,88,7,0,8.43,NA,44.207269,-122.257915,44.207269,-122.257915,NA,NA,NA,6,Skuyler,Herzog,Indiana University,NA,USDA Forest Service Experimental Forest site: HJ Andrews,Watershed 01 stream,Blue River,Oregon,USA,Sunny,Intermittent,Needleleaf evergreen tree. Broadleaf deciduous tree,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),14.7,2,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Flow is permanent at the gauge but spatially intermittent. --- Step-pool morphology. --- Downstream location was approximately 10m upstream from WS01 weir crest. which is visible in S19S_0068-down.jpg. --- Only ~10cm of tape measure are visible in S19S_0068-sedup.jpg. but the 10cm label is visible,NA,NA,FALSE,NA
S19S_0069,S19S_0069-D,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,15,NA,-0.3,-0.99,Measured_10mL,0.890878400915586,0.863598001144482,8.6360107565368e-4,97,6,0,8.61,NA,39.362202,-123.735151,39.362202,-123.735151,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,North Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15,5,Inside bend of a stream,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream site is above newly formed log jam. Redwood coastal creek. all sites upstream of sediment settling pond,NA,NA,FALSE,NA
S19S_0069,S19S_0069-M,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,15,NA,-0.32,-1.09,Measured_10mL,0.894475088383263,0.876887603113807,7.5713211765802e-4,115,8,0,8.79,NA,39.362129,-123.734753,39.362129,-123.734753,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,North Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15,4,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream site is above newly formed log jam. Redwood coastal creek. all sites upstream of sediment settling pond,NA,NA,FALSE,NA
S19S_0069,S19S_0069-U,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,15,NA,-0.43,-1.4,Measured_10mL,0.533906428129418,0.440687713755301,0.0029737332367471,93,7,0,8.73,NA,39.362343,-123.734848,39.362343,-123.734848,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,North Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15,5.5,Pool lip,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream site is above newly formed log jam. Redwood coastal creek. all sites upstream of sediment settling pond,NA,NA,FALSE,NA
S19S_0070,S19S_0070-D,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,16,NA,-0.47,-1.55,Measured_10mL,0.951703530855981,0.939629413569976,8.8176708012489e-4,101,6,0,8.77,NA,39.339914,-123.752414,39.339914,-123.752414,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,South Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),16,5.5,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream of sediment settling pond. Redwood coastal creek. subwatersheds in this watersheds were lagged in the last year at varying variable retention rates.,NA,NA,FALSE,NA
S19S_0070,S19S_0070-M,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,16,NA,-0.53,-1.78,Measured_10mL,0.920527058255192,0.90065882281899,0.00129713227023873,104,6,0,8.58,NA,39.339892,-123.752441,39.339892,-123.752441,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,South Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),16,6,Riffle,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream of sediment settling pond. Redwood coastal creek. subwatersheds in this watersheds were lagged in the last year at varying variable retention rates.,NA,NA,FALSE,NA
S19S_0070,S19S_0070-U,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,16,NA,-1.04,-3.32,Measured_10mL,0.978891421184569,0.97537332471533,0.00103941016780629,108,8,0,8.69,NA,39.339682,-123.752011,39.339682,-123.752011,NA,NA,NA,6.5,Tyler,Kappen,US Forest Service,NA,USDA Forest Service Experimental Watershed site: Caspar Creek,South Fork Caspar Creek,Ft. Bragg,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),16,4,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Upstream of sediment settling pond. Redwood coastal creek. subwatersheds in this watersheds were lagged in the last year at varying variable retention rates.,NA,NA,FALSE,NA
S19S_0071,S19S_0071-D,8/12/2019,NA,NA,MDT,NA,NA,NA,NA,11.5,NA,-14.41,-48.59,Measured_10mL,0.999910037257514,0.999820074515028,0.00227788319605837,23,3,0,8.63,NA,40.012917,-105.458575,40.012917,-105.458575,NA,NA,NA,7,Dillon,Ragar,Boulder Creek CZO,NA,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Gordon Creek,Nederland,Colorado,USA,Sunny,Intermittent,Needleleaf deciduous tree. Grass,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),11.5,9,Pool lip,No or almost no direct sunlight (>80% canopy cover),High,Low,NA,NA,YSI pH meter: 7.69 (Downstream). *One of the 4mL vials broke when capped. no sample collected.,NA,NA,FALSE,NA
S19S_0071,S19S_0071-M,8/12/2019,NA,NA,MDT,NA,NA,NA,NA,11.5,NA,-25.2,-82.62,Measured_10mL,1,-9999,-9999,14,2,0,7.13,NA,40.0128376,-105.4589026,40.0128376,-105.4589026,NA,NA,NA,7,Dillon,Ragar,Boulder Creek CZO,NA,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Gordon Creek,Nederland,Colorado,USA,Sunny,Intermittent,Needleleaf deciduous tree. Grass,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),11.5,10,Downstream from obstacles,No or almost no direct sunlight (>80% canopy cover),High,Low,NA,NA,YSI pH meter: 7.69 (Downstream). *One of the 4mL vials broke when capped. no sample collected.,NA,NA,FALSE,NA
S19S_0071,S19S_0071-U,8/12/2019,NA,NA,MDT,NA,NA,NA,NA,11.5,NA,-5.27,-17.66,Measured_10mL,0.98698958740538,0.980484381108071,0.00713072382176046,36,4,0,8.34,NA,40.0129961,-105.4588818,40.0129961,-105.4588818,NA,NA,NA,7,Dillon,Ragar,Boulder Creek CZO,NA,NSF Critical Zone Observatory (CZO) site: Boulder Creek,Gordon Creek,Nederland,Colorado,USA,Sunny,Intermittent,Needleleaf deciduous tree. Grass,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),11.5,8.2,Pool lip,Partial direct sunlight (50-80% canopy cover),High,Low,NA,NA,YSI pH meter: 7.69 (Downstream). *One of the 4mL vials broke when capped. no sample collected.,NA,NA,FALSE,NA
S19S_0072,S19S_0072-D,8/12/2019,NA,NA,EDT,8.19,NA,87.4,NA,18.5,NA,-1.01,-3.46,Measured_10mL,0.748355376439458,0.685444220549322,0.00488714755415991,101,6,0,8.68,NA,42.5235645,-71.1848201,42.5235645,-71.1848201,NA,NA,NA,6,Andrew,Robison,Plum Island Ecosystems LTER,NA,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sawmill Brook,Burlington,Massachusettes,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,18.5,19,Pool lip,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Stream drains developed landscape (i.e.. surburban) in northeast US. so high conductivity normal as a result of heavy road salting.,NA,NA,FALSE,NA
S19S_0072,S19S_0072-M,8/12/2019,NA,NA,EDT,8.19,NA,87.4,NA,18.5,NA,-1.1,-3.65,Measured_10mL,0.969014498865959,0.963850248676952,0.00134049008870915,114,8,0,9.12,NA,42.5235479,-71.18851406,42.5235479,-71.18851406,NA,NA,NA,6,Andrew,Robison,Plum Island Ecosystems LTER,NA,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sawmill Brook,Burlington,Massachusettes,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,18.5,21,Inside bend of a stream,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Stream drains developed landscape (i.e.. surburban) in northeast US. so high conductivity normal as a result of heavy road salting.,NA,NA,FALSE,NA
S19S_0072,S19S_0072-U,8/12/2019,NA,NA,EDT,8.19,NA,87.4,NA,18.5,NA,-6.59,-21.22,Measured_10mL,0.984739451918033,0.969478903836067,0.0136765760488362,27,3,0,8.4,NA,42.5233858,-71.1854501,42.5233858,-71.1854501,NA,NA,NA,6,Andrew,Robison,Plum Island Ecosystems LTER,NA,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Sawmill Brook,Burlington,Massachusettes,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,18.5,16,Inside bend of a stream,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Stream drains developed landscape (i.e.. surburban) in northeast US. so high conductivity normal as a result of heavy road salting.,NA,NA,FALSE,NA
S19S_0073,S19S_0073-D,8/12/2019,NA,NA,EDT,6.41,NA,66.2,NA,16.9,NA,-25.45,-82.36,Measured_10mL,0.928235452181724,0.892353178272586,0.08338016670501,14,4,0,7.23,NA,42.7688065,-70.9164986,42.7688065,-70.9164986,NA,NA,NA,6.5,Andrew,Robison,Plum Island Ecosystems LTER,NA,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Cart Creek,Newbury,Massachusettes,USA,Partly cloudy,Perennial,Broadleaf deciduous tree. Shrub,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),16.9,32,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Eighth unfiltered water sample not collected. Beaver are present in the upper watershed. with the lowest dam about 500m upstream of the sampling locations,NA,NA,FALSE,NA
S19S_0073,S19S_0073-M,8/12/2019,NA,NA,EDT,6.41,NA,66.2,NA,16.9,NA,-24.44,-77.62,Measured_10mL,1,-9999,-9999,15,2,0,6.63,NA,42.7694593,-70.9167967,42.7694593,-70.9167967,NA,NA,NA,6.5,Andrew,Robison,Plum Island Ecosystems LTER,NA,NSF Long Term Ecological Research (LTER) site: Plum Island Ecosystems,Cart Creek,Newbury,Massachusettes,USA,Partly cloudy,Perennial,Broadleaf deciduous tree. Shrub,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),16.9,32,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,Eighth unfiltered water sample not collected. Beaver are present in the upper watershed. with the lowest dam about 500m upstream of the sampling locations,NA,NA,FALSE,NA
